commit_object_id,event_id,message_text,cm_type,cm_scope,cm_breaking,category
21333,21331,"ci(deps): bump actions/checkout from 4 to 5

Bumps [actions/checkout](https://github.com/actions/checkout) from 4 to 5.
- [Release notes](https://github.com/actions/checkout/releases)
- [Changelog](https://github.com/actions/checkout/blob/main/CHANGELOG.md)
- [Commits](https://github.com/actions/checkout/compare/v4...v5)

---
updated-dependencies:
- dependency-name: actions/checkout
  dependency-version: '5'
  dependency-type: direct:production
  update-type: version-update:semver-major
...

Signed-off-by: dependabot[bot] <support@github.com>",ci,deps,False,tech_debt
22088,22086,"docs(config.md): Document glob pattern support in `version_files`

It was added in https://github.com/commitizen-tools/commitizen/pull/1070
but never documented AFAICT.",docs,config.md,False,docs
22832,22830,fix(Bump): rewrite --get-next NotAllowed error message for consistency,fix,Bump,False,bug_fixes
24334,24332,test(Init): improve coverage for _ask_tag_format,test,Init,False,tech_debt
25372,25370,refactor(commit): simplify call,refactor,commit,False,tech_debt
25516,25514,build(termcolor): remove termcolor <3 restriction,build,termcolor,False,tech_debt
25597,25595,"refactor: remove `TypeError` handling since `Python >=3.9` is required

Since the project requires Python >=3.9, argparse only raises SystemExit
when non-existent commands are provided, making TypeError handling unnecessary.",refactor,,False,tech_debt
25976,25974,refactor(git): code cleanup and better test coverage,refactor,git,False,tech_debt
26032,26030,"refactor(bump): add type for out, replace function with re escape",refactor,bump,False,tech_debt
26296,26294,style(bump): rename class for consistency,style,bump,False,tech_debt
26541,26539,build(mypy): remove disallow_untyped_defs because it's already done by ruff rules,build,mypy,False,tech_debt
27405,27403,docs(feature_request): eliminate duplicated label,docs,feature_request,False,docs
28606,28604,build(.gitignore): ignore `pyrightconfig.json` and `poetry.toml`,build,.gitignore,False,tech_debt
29318,29316,"refactor: make methods protected, better type",refactor,,False,tech_debt
29963,29961,refactor(conventional_commits): make schema_pattern more readable,refactor,conventional_commits,False,tech_debt
30083,30081,refactor(version_scheme): cleanup,refactor,version_scheme,False,tech_debt
30147,30145,refactor(changelog): minor cleanup,refactor,changelog,False,tech_debt
30684,30682,refactor(check): type CheckArgs arguments,refactor,check,False,tech_debt
30703,30701,"refactor(commands): remove unused args, type version command args",refactor,commands,False,tech_debt
31660,31658,build(poetry): upgrade mypy version to ^1.15.0,build,poetry,False,tech_debt
31868,31866,refactor(conventional_commits): remove unnecessary checks,refactor,conventional_commits,False,tech_debt
31892,31890,style: remove Union,style,,False,tech_debt
31964,31962,style(bump): rename class for consistency,style,bump,False,tech_debt
33321,33319,refactor(changelog): minor cleanup,refactor,changelog,False,tech_debt
34336,34334,refactor: misc cleanup,refactor,,False,tech_debt
35949,35947,refactor(test): fix typos,refactor,test,False,tech_debt
36462,36460,"docs(bug_report.yml): update bug_report.yml

Closes #1134",docs,bug_report.yml,False,docs
37164,37162,fix(changelog.py): modify the CHANGELOG.md generated by cz bump --changelog to the right place,fix,changelog.py,False,bug_fixes
37254,37252,fix(changelog.py): cross-platform path handling using os.path.join and modify the path linter and test parameter,fix,changelog.py,False,bug_fixes
37540,37538,docs(customization.md): add select type and search filter documentation,docs,customization.md,False,docs
38588,38586,docs(config): add uv provider description,docs,config,False,docs
38878,38876,"ci(poe): use `poethepoet` as script runner for dev and ci and use poetry dependencies groups in ci

Fix #724",ci,poe,False,tech_debt
40586,40584,fix: giving the opportunity to choose on wich language you want to see informations,fix,,False,bug_fixes
40618,40616,fix: correciton de la lecture de la ligne d argument,fix,,False,bug_fixes
40986,40984,"build(deps-dev): bump types-pyyaml

Bumps [types-pyyaml](https://github.com/python/typeshed) from 6.0.12.20240917 to 6.0.12.20241221.
- [Commits](https://github.com/python/typeshed/commits)

---
updated-dependencies:
- dependency-name: types-pyyaml
  dependency-type: direct:development
  update-type: version-update:semver-patch
...

Signed-off-by: dependabot[bot] <support@github.com>",build,deps-dev,False,tech_debt
41783,41781,fix(get-next-bump): add a test case,fix,get-next-bump,False,bug_fixes
43381,43379,"build(deps-dev): bump mkdocs-material from 9.5.34 to 9.5.35

Bumps [mkdocs-material](https://github.com/squidfunk/mkdocs-material) from 9.5.34 to 9.5.35.
- [Release notes](https://github.com/squidfunk/mkdocs-material/releases)
- [Changelog](https://github.com/squidfunk/mkdocs-material/blob/master/CHANGELOG)
- [Commits](https://github.com/squidfunk/mkdocs-material/compare/9.5.34...9.5.35)

---
updated-dependencies:
- dependency-name: mkdocs-material
  dependency-type: direct:development
  update-type: version-update:semver-patch
...

Signed-off-by: dependabot[bot] <support@github.com>",build,deps-dev,False,tech_debt
43429,43427,fix(changelog): Handle tag format without version pattern,fix,changelog,False,bug_fixes
43566,43564,"build(deps-dev): bump mkdocs-material from 9.5.39 to 9.5.40

Bumps [mkdocs-material](https://github.com/squidfunk/mkdocs-material) from 9.5.39 to 9.5.40.
- [Release notes](https://github.com/squidfunk/mkdocs-material/releases)
- [Changelog](https://github.com/squidfunk/mkdocs-material/blob/master/CHANGELOG)
- [Commits](https://github.com/squidfunk/mkdocs-material/compare/9.5.39...9.5.40)

---
updated-dependencies:
- dependency-name: mkdocs-material
  dependency-type: direct:development
  update-type: version-update:semver-patch
...

Signed-off-by: dependabot[bot] <support@github.com>",build,deps-dev,False,tech_debt
43590,43588,"build(deps-dev): bump mypy from 1.11.2 to 1.12.0

Bumps [mypy](https://github.com/python/mypy) from 1.11.2 to 1.12.0.
- [Changelog](https://github.com/python/mypy/blob/master/CHANGELOG.md)
- [Commits](https://github.com/python/mypy/compare/v1.11.2...v1.12.0)

---
updated-dependencies:
- dependency-name: mypy
  dependency-type: direct:development
  update-type: version-update:semver-minor
...

Signed-off-by: dependabot[bot] <support@github.com>",build,deps-dev,False,tech_debt
43622,43620,docs(third-party-commitizen): update deno-provider code block syntax highlighting,docs,third-party-commitizen,False,docs
43776,43774,docs(customization.md): add feature notes,docs,customization.md,False,docs
43962,43960,"build(deps-dev): bump mypy from 1.12.1 to 1.13.0

Bumps [mypy](https://github.com/python/mypy) from 1.12.1 to 1.13.0.
- [Changelog](https://github.com/python/mypy/blob/master/CHANGELOG.md)
- [Commits](https://github.com/python/mypy/compare/v1.12.1...v1.13.0)

---
updated-dependencies:
- dependency-name: mypy
  dependency-type: direct:development
  update-type: version-update:semver-minor
...

Signed-off-by: dependabot[bot] <support@github.com>",build,deps-dev,False,tech_debt
47105,47103,"build(deps-dev): bump ruff from 0.6.0 to 0.6.1

Bumps [ruff](https://github.com/astral-sh/ruff) from 0.6.0 to 0.6.1.
- [Release notes](https://github.com/astral-sh/ruff/releases)
- [Changelog](https://github.com/astral-sh/ruff/blob/main/CHANGELOG.md)
- [Commits](https://github.com/astral-sh/ruff/compare/0.6.0...0.6.1)

---
updated-dependencies:
- dependency-name: ruff
  dependency-type: direct:development
  update-type: version-update:semver-patch
...

Signed-off-by: dependabot[bot] <support@github.com>",build,deps-dev,False,tech_debt
48179,48177,Merge branch 'master' into feature/add-get-next-flag,other,,False,other
48367,48365,"build(deps-dev): bump types-pyyaml

Bumps [types-pyyaml](https://github.com/python/typeshed) from 6.0.12.20240311 to 6.0.12.20240724.
- [Commits](https://github.com/python/typeshed/commits)

---
updated-dependencies:
- dependency-name: types-pyyaml
  dependency-type: direct:development
  update-type: version-update:semver-patch
...

Signed-off-by: dependabot[bot] <support@github.com>",build,deps-dev,False,tech_debt
49175,49173,"build(deps-dev): bump mkdocs-material from 9.5.27 to 9.5.28

Bumps [mkdocs-material](https://github.com/squidfunk/mkdocs-material) from 9.5.27 to 9.5.28.
- [Release notes](https://github.com/squidfunk/mkdocs-material/releases)
- [Changelog](https://github.com/squidfunk/mkdocs-material/blob/master/CHANGELOG)
- [Commits](https://github.com/squidfunk/mkdocs-material/compare/9.5.27...9.5.28)

---
updated-dependencies:
- dependency-name: mkdocs-material
  dependency-type: direct:development
  update-type: version-update:semver-patch
...

Signed-off-by: dependabot[bot] <support@github.com>",build,deps-dev,False,tech_debt
49240,49238,feat: add post release,feat,,False,feature_work
49290,49288,Merge pull request #4 from engineai-dev/fix-monorepo,other,,False,other
49707,49705,"build(deps-dev): bump mypy from 1.10.0 to 1.10.1

Bumps [mypy](https://github.com/python/mypy) from 1.10.0 to 1.10.1.
- [Changelog](https://github.com/python/mypy/blob/master/CHANGELOG.md)
- [Commits](https://github.com/python/mypy/compare/v1.10.0...v1.10.1)

---
updated-dependencies:
- dependency-name: mypy
  dependency-type: direct:development
  update-type: version-update:semver-patch
...

Signed-off-by: dependabot[bot] <support@github.com>",build,deps-dev,False,tech_debt
50877,50875,"build(deps-dev): bump ruff from 0.4.4 to 0.4.5

Bumps [ruff](https://github.com/astral-sh/ruff) from 0.4.4 to 0.4.5.
- [Release notes](https://github.com/astral-sh/ruff/releases)
- [Changelog](https://github.com/astral-sh/ruff/blob/main/CHANGELOG.md)
- [Commits](https://github.com/astral-sh/ruff/compare/v0.4.4...v0.4.5)

---
updated-dependencies:
- dependency-name: ruff
  dependency-type: direct:development
  update-type: version-update:semver-patch
...

Signed-off-by: dependabot[bot] <support@github.com>",build,deps-dev,False,tech_debt
52426,52424,fix(cli/commands): add description for subcommands,fix,cli/commands,False,bug_fixes
53895,53893,"build(deps-dev): bump pytest-xdist from 3.5.0 to 3.6.1

Bumps [pytest-xdist](https://github.com/pytest-dev/pytest-xdist) from 3.5.0 to 3.6.1.
- [Release notes](https://github.com/pytest-dev/pytest-xdist/releases)
- [Changelog](https://github.com/pytest-dev/pytest-xdist/blob/master/CHANGELOG.rst)
- [Commits](https://github.com/pytest-dev/pytest-xdist/compare/v3.5.0...v3.6.1)

---
updated-dependencies:
- dependency-name: pytest-xdist
  dependency-type: direct:development
  update-type: version-update:semver-minor
...

Signed-off-by: dependabot[bot] <support@github.com>",build,deps-dev,False,tech_debt
54289,54287,"build(deps-dev): bump black from 24.4.0 to 24.4.1

Bumps [black](https://github.com/psf/black) from 24.4.0 to 24.4.1.
- [Release notes](https://github.com/psf/black/releases)
- [Changelog](https://github.com/psf/black/blob/main/CHANGES.md)
- [Commits](https://github.com/psf/black/compare/24.4.0...24.4.1)

---
updated-dependencies:
- dependency-name: black
  dependency-type: direct:development
  update-type: version-update:semver-patch
...

Signed-off-by: dependabot[bot] <support@github.com>",build,deps-dev,False,tech_debt
54689,54687,"build(deps-dev): bump ruff from 0.4.0 to 0.4.1

Bumps [ruff](https://github.com/astral-sh/ruff) from 0.4.0 to 0.4.1.
- [Release notes](https://github.com/astral-sh/ruff/releases)
- [Changelog](https://github.com/astral-sh/ruff/blob/main/CHANGELOG.md)
- [Commits](https://github.com/astral-sh/ruff/compare/v0.4.0...v0.4.1)

---
updated-dependencies:
- dependency-name: ruff
  dependency-type: direct:development
  update-type: version-update:semver-patch
...

Signed-off-by: dependabot[bot] <support@github.com>",build,deps-dev,False,tech_debt
54745,54743,feat: add an argument to limit the length of commit message,feat,,False,feature_work
55783,55781,"ci(github-actions): update env var used in doc publish actions

it has been changed since peaceiris/actions-gh-pages@3",ci,github-actions,False,tech_debt
58466,58464,fix(warnings): all warnings should go to `stdout`,fix,warnings,False,bug_fixes
58572,58570,"build(deps-dev): bump ruff from 0.2.2 to 0.3.2

Bumps [ruff](https://github.com/astral-sh/ruff) from 0.2.2 to 0.3.2.
- [Release notes](https://github.com/astral-sh/ruff/releases)
- [Changelog](https://github.com/astral-sh/ruff/blob/main/CHANGELOG.md)
- [Commits](https://github.com/astral-sh/ruff/compare/v0.2.2...v0.3.2)

---
updated-dependencies:
- dependency-name: ruff
  dependency-type: direct:development
  update-type: version-update:semver-minor
...

Signed-off-by: dependabot[bot] <support@github.com>",build,deps-dev,False,tech_debt
59708,59706,"build(deps-dev): bump ruff from 0.2.2 to 0.3.0

Bumps [ruff](https://github.com/astral-sh/ruff) from 0.2.2 to 0.3.0.
- [Release notes](https://github.com/astral-sh/ruff/releases)
- [Changelog](https://github.com/astral-sh/ruff/blob/main/CHANGELOG.md)
- [Commits](https://github.com/astral-sh/ruff/compare/v0.2.2...v0.3.0)

---
updated-dependencies:
- dependency-name: ruff
  dependency-type: direct:development
  update-type: version-update:semver-minor
...

Signed-off-by: dependabot[bot] <support@github.com>",build,deps-dev,False,tech_debt
